clase,hue_mean,hue_std,sat_mean,sat_std,val_mean,val_std,contraste,homogeneidad,glcm_entropia,lbp_uniformidad,lbp_entropia,esquinas
Piel,24.441053472222222,19.243785621054013,18.91166527777778,13.646317565114803,158.82565694444443,41.24541801554153,15.99429157397108,0.46589783546254787,7.128958497297182,0.17359851400559412,2.8563610438750078,0.0030465277777777778
Vegetacion,58.76735329341317,42.45852228976972,101.98979640718562,62.889331873946354,122.03803592814371,66.17413022739326,514.857417694731,0.18401591469400141,7.804095794361715,0.10909385980135537,3.258026892136393,0.10332934131736526
Urbano,101.19113199869791,62.413123637985635,11.462027994791667,9.040641663151346,95.07216552734376,52.16886404391758,717.1282080943693,0.0699433658814347,7.5009301716866155,0.12114855851067437,3.1810601787488437,0.18785400390625
Urbano,83.68902499454917,52.77374355513549,87.46129908227785,55.92224636962607,61.199877108481495,52.590039779251285,171.97107569721115,0.40703869050316605,6.917512246626717,0.13138985115433002,3.118022733782096,0.02079245208221839
Vegetacion,45.50197714853453,6.489089093490951,197.73039244908097,57.793646304755576,97.17722801788375,51.64500136496516,705.0942057942059,0.08967713655112632,7.474460934951262,0.10624662850932427,3.2808960148132607,0.1309289617486339
Piel,12.14280701754386,35.67880065033904,36.210196324143695,10.888414380164448,189.78446950710108,20.554888624266592,84.51624888598793,0.16659360028472786,6.447110857336739,0.10652934836394803,3.273970791382508,0.04241436925647452
Madera,61.75510199652778,45.881540474407586,30.340859375,29.867244166274592,140.2690842013889,61.85600917131887,1089.7910813630042,0.04721982072475803,7.883842873258933,0.11683904506777541,3.209155418617544,0.24190538194444444
Vegetacion,68.72451888809694,49.412153166701735,109.57751247327155,66.4289229510778,102.58895620495763,57.80858695643992,815.9521112767014,0.08343250133719383,7.585790414014968,0.1075417787903396,3.270705876831308,0.06501940286687258
Piel,8.4768822585017,1.1168397482220658,106.39575253852088,16.631751228227333,170.6000265840996,12.843932953198703,30.523573825612775,0.24314836027886697,5.9270834542805995,0.12457272559820923,3.155078033461627,0.03773638998352828
Urbano,94.76894187779433,47.98122568261528,145.06700447093888,75.30018878737481,118.74809736711376,62.74365697358369,773.7370866738462,0.1585319286660802,7.395146284682778,0.10897812919451288,3.2583823918111143,0.06736214605067065
Madera,75.98820638020834,43.90756743297239,26.33253146701389,21.21834542534056,133.40496636284723,54.62425025575767,378.4356299982615,0.07698830927783541,7.717040450422542,0.1539097325619356,3.020813878420836,0.07246961805555556
Madera,86.50182508680555,53.786853654116406,17.238885633680557,10.402919713163941,143.68668077256945,37.42729074570397,188.29772361787207,0.11594515881906403,7.238355115558422,0.1541219419149705,2.983246226706738,0.02134548611111111
Vegetacion,61.242666666666665,10.38319234432548,123.46611358024691,47.69459759097331,168.63587160493827,45.05200718339473,207.790257936508,0.14485752550755032,7.4694711722598255,0.12819651677488186,3.147926567593991,0.0335604938271605
Vegetacion,44.377156575520836,21.801997504463056,116.50965259693287,66.95102203036282,122.37190303096065,72.22704158397087,670.5597644927536,0.12758439856140255,7.83300046295356,0.10608831068452329,3.2780350175900583,0.05127405237268518
Roca,14.86521609538003,17.062491005709564,97.06569299552906,72.83525412734187,101.42708395429707,59.10075522737847,2084.678353476128,0.04255913679274857,7.661454085597628,0.110383667413674,3.24953946601707,0.3351813214108296
Roca,106.4385975308642,2.7114658435493233,57.41989135802469,29.053852890635106,130.5106962962963,43.66142382050418,635.4733531746031,0.07786056966277259,7.420832364907856,0.10611200195092213,3.280825259061738,0.10716049382716049
Tela,101.43141579731744,1.393010239931217,155.295956284153,44.370712185999146,166.71580725285642,43.76334620938203,2294.8137688963348,0.024625030262388988,7.452527211602688,0.14335082628587306,3.011336413437875,0.6503725782414307
Madera,69.96197699652778,45.05400852820468,27.106819661458335,23.365526134994997,116.02681206597222,52.34042741811567,755.7656402121002,0.05563403942579065,7.689852810019943,0.11697162307456689,3.207459679924341,0.16206705729166668
Madera,60.036830512152775,42.31230480708924,21.310575086805557,21.40315740371253,136.17360460069443,61.24550499295374,514.1370968793462,0.065964812697301,7.857238158958556,0.1333577103626581,3.105577281630361,0.15317708333333332
Urbano,21.269076543209877,9.96156231420655,77.65441975308642,46.39185136485044,167.9143901234568,51.739177403167574,331.34658730158725,0.3463327099295888,7.484309418358104,0.1226176388233501,3.1606104146257983,0.019693827160493827
Roca,47.64800794833582,43.978736860362666,52.0168306010929,45.9097892396321,117.18495777446597,66.510023883325,610.0084958717242,0.09949479270066869,7.783232588322926,0.1054895465613601,3.2847244210224584,0.05633383010432191
Vegetacion,47.940242513020834,19.956917423945697,90.88597900390624,50.64501171502276,121.10561848958334,58.34226418620276,171.09434225104278,0.1591095115558553,7.6298937979857495,0.25400031669537226,2.4483386115351182,0.018289388020833332
Urbano,31.19757568359375,35.77034087449598,7.320086263020833,4.866435203937395,164.04369140625,14.105462967487659,63.65611232403544,0.23616965144454724,5.826955596223254,0.1464668304920197,3.0251019006751236,0.00855712890625
Tela,111.54535519125683,1.7089328834446238,216.72021857923497,18.125745401241666,188.14579234972678,21.869502918544438,151.34137050775797,0.11208135104558825,6.3937727559700015,0.10570123842317533,3.2848072442827503,0.20007948335817188
Piel,13.514163663062341,2.344938830144706,86.76748097717261,13.52394652721894,209.64321185422506,22.99684327766001,76.82969350454589,0.15460908194077866,6.479173864244151,0.114025964962966,3.222609842352145,0.15325056734748366
Piel,13.102146202198792,0.9697868275856776,95.82922040519897,26.70229383773461,210.88838746838297,22.258238462787357,14.91316172412063,0.3954724772718653,6.723310462772318,0.1361216230275405,3.0728609311630777,0.01826150108937918
Roca,12.607183400145773,2.1844553911122624,45.127268130466476,12.836925909224338,168.04672239431486,34.8396808843112,128.76562727935814,0.13693933520450646,7.163307765827269,0.17055211285512809,2.8805551495770594,0.01349990889212828
Urbano,74.51821412264506,40.01712419531828,85.29341115280012,62.00688140629149,122.17441883548726,70.40968050439581,1006.4564368274215,0.17051059038614677,7.602180474570519,0.11652734271364662,3.2116963589323158,0.06265261151807516
Piel,14.245969511978995,0.656125062748753,98.93073395370904,5.073627019217821,213.49699877578954,18.68926210896212,3.9585949527601443,0.5249086877415997,6.00854490766636,0.15335516582029954,2.933049761762269,0.014776411182031098
Vegetacion,36.83871256510417,30.125538771916435,76.7941650390625,43.874952091499246,101.26903645833333,54.36519302649964,568.6464847823254,0.14245741943736998,7.512094887231711,0.11273784584204356,3.235391219473519,0.05256591796875
Roca,14.862025629075497,5.9648205097601235,29.7265508299375,8.531361918021359,186.0897884027836,25.75777064926548,53.464589983511196,0.19658535701450675,6.714573931253989,0.14505476615627508,3.034570291066241,0.01525535466035699
Tela,113.22448087431694,1.6311975831113674,63.69418777943368,12.062519329591176,209.5886338797814,26.772834323182092,2256.9845837820594,0.024669535702604748,6.867482387189584,0.1720139269610917,2.7782729612347428,0.5392548435171386
Roca,76.97689368307925,50.64387954135352,25.541714763364247,29.225883258442643,120.83341957568761,46.971582186828144,501.33732917765525,0.0920242359739798,7.507901585372325,0.12080831781820446,3.1922900487882906,0.06605500935397843
Vegetacion,64.72071408669346,47.3524872211493,118.57546869402539,64.08070916432023,106.25036818851252,65.6488059298969,1175.1454178086303,0.07126228993169842,7.705769521777449,0.10843034390767176,3.267926450182647,0.1400310472475421
Vegetacion,47.0018834258525,24.351348229782666,81.59708564631245,48.963220463932345,145.76258921490881,51.54470623447134,2277.719908330012,0.03668611455594283,7.651508952735003,0.12634048132186165,3.1502427232236827,0.24547977795400475
Madera,64.35221896701388,43.49559113895001,22.548180338541666,21.047322946658802,139.768681640625,61.71248213477577,970.8083014603616,0.05056113317271991,7.873039553961707,0.13683381106529705,3.0980100347322646,0.1313064236111111
Roca,95.32151018380526,24.26117862308717,52.97263785394933,39.23064419634359,115.5724391455539,47.141881412093966,1015.5828048342707,0.05437266894937282,7.5251816446614725,0.11740673797168874,3.206203972161779,0.07332339791356185
Roca,14.22748137108793,10.261576205187925,112.20663686040736,65.17362407735072,120.849478390462,63.31698894371333,1057.5102907742014,0.06100081968313804,7.782540062158317,0.11276697334193121,3.2377336460913164,0.15805265772478888
Roca,109.09494448850118,56.76283428340328,48.60989294210944,53.79789971686362,105.16740681998414,57.28352527886657,783.175416948613,0.07477460811213348,7.7247541775950035,0.12437221679985358,3.169234378949891,0.10061459159397304
Urbano,78.37057128663686,52.13453310711224,116.11996025832092,72.31617596024127,137.3067660208644,69.89911375155094,1571.1384268676957,0.1306769650805104,7.845076387872756,0.11184769085395993,3.237479836050452,0.07846994535519125
Piel,20.966784027777777,20.869409801170452,30.121664583333335,15.68658467294218,150.47481875,31.50356695967023,9.264795606229145,0.481098513234944,6.770468661613173,0.16292302540027007,2.8644339242842225,0.0005493055555555556
Madera,66.29694552951389,45.66302669260152,16.563612196180557,16.636625619260702,145.19925021701388,58.013688957225206,517.7338067194021,0.0687925883177722,7.75681424601767,0.17273968227998712,2.938806111431364,0.0331640625
Roca,120.49913504464286,8.766940806184499,16.102413985529555,6.226985454604905,58.166142626231526,5.136089782747519,0.5506473489519113,0.7984504686274561,4.290434715817272,0.24655796842402203,2.3650471759066236,0.0651179572044335
Madera,51.49861979166667,52.528785782355904,14.095234375,13.113330438455518,127.19619249131945,59.765357881024826,447.6415149078582,0.08645197275925465,7.819173736440628,0.14741492217028582,3.0297985125597884,0.018053385416666668
Urbano,96.56115478515625,42.02846236884771,24.04406005859375,33.123909444808156,138.04115071614584,47.475794898189065,260.1402470020856,0.16122845774756336,7.544260526526153,0.1421263869245847,3.0553842594658938,0.03767333984375
Tela,107.88748641975309,1.2512285135120016,131.67288888888888,38.05319448701602,141.17835061728394,45.82175205541234,2493.1766666666663,0.030972373799403076,7.428589161695961,0.1438538287212315,3.022797245907859,0.39622716049382717
Tela,59.88029007847533,27.82669056400174,5.793000280269058,4.331928065079548,191.20845618460388,46.56799652160581,691.3282675766642,0.06769599574512705,7.320985241788076,0.1977557368746767,2.7551727836426387,0.06949831838565022
Piel,12.072422680412371,12.660351699444105,129.38885804916734,32.114917113914785,159.7114789849326,55.70696138065881,105.53447040560441,0.20459447099364003,7.361343726313,0.11232183667154891,3.2353623788796115,0.0031720856463124504
Piel,22.289239583333334,22.87863521915612,25.072244444444443,14.013236408094164,152.60075,24.73741070375776,2.6271760289210238,0.7277205081935874,6.344248995039275,0.2546519216300155,2.3826781645465687,0.0002125
Vegetacion,59.473102213541665,18.272283524343077,90.65686848958333,41.11149377329614,105.76936604817708,49.09922943978374,61.2232289494265,0.3977519458718852,7.318101166976057,0.13607171396546894,3.06386333089083,0.004388020833333333
